url_absolute,page_html,page_text
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240921,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240921.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240922,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240922.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240923,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240923.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240925,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240925.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240926,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240926.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240927,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240927.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240928,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240928.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20240929,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20240929.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/botwellgreenlibrary?date=20241026,html_files\www_hillingdon_gov_uk_botwellgreenlibrary_date=20241026.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

Take a virtual tour of Botwell Green Library



This library has a meeting room available for hire during library opening hours.

Find out about room hire at this library

This is a dedicated safe space within the library for local teenagers, where they can relax, socialise and take part in activities.

The room has:

During the school holidays, the room is open Monday to Friday, 10am to midday and 2pm to 4pm.  

During term time, the room is open Monday, Wednesday and Friday, 3.30pm till 5pm, and Tuesday and Thursday, 3.30pm to 6.30pm.

Borrow one, like you'd borrow a book. Borrow a football from Botwell Green Library for free. Simply ask a member of staff and bring the ball back afterwards, so that others can enjoy it too.

Botwell Library has a magic table, where people living with dementia and other disabilities can enjoy a series of 'light' interactive games. 

Adults and children with special needs are welcome to come and discover the magic tables and enjoy them with their families or carers. Organisations are also welcome to make bookings.

Please contact the library to book a session during opening hours.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












The council operates a self-serve account, where applicants can apply for and manage their parking permits online.

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page.

Please note: Paper visitor parking vouchers are no longer available at this library.

East Avenue

Hayes

UB3 2HW

Please note: Computers for public access will be shut down 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary,html_files\www_hillingdon_gov_uk_eastcotelibrary.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240905,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240905.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240903,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240903.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240907,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240907.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240910,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240910.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240912,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240912.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240914,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240914.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240917,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240917.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240919,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240919.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240920,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240920.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240921,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240921.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240924,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240924.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240926,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240926.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20240928,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20240928.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241001,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241001.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241005,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241005.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241008,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241008.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241012,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241012.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241015,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241015.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241019,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241019.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241022,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241022.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
https://www.hillingdon.gov.uk/eastcotelibrary?date=20241026,html_files\www_hillingdon_gov_uk_eastcotelibrary_date=20241026.html,"We use cookies on your computer or mobile device to help make this website better.

In addition to library services, at this library you can:

The council operates a self-serve account, where applicants can apply for and manage their parking permits online. 

Full details about parking permits, including our self-serve online account and paper visitor vouchers, can be found on our Parking permits web page. 

Please note: Paper visitor parking vouchers are no longer available at this library.

Access a range of reading materials, reference resources, databases and articles with our free digital library for library members. You can also learn and practice with e-learning tools and explore history and genealogy.

Access our free digital library












Field End Road

Eastcote

HA5 1RL

Please note: Computers for public access will be shut down 15 minutes before closing for lunch and 15 minutes before the library closes, and cannot be used during this period."
